label,text
1,@ChelseaBlacker And the guy who makes cookies down the road goes out of business after making 1 cookie 
0,"I don't get this, can anyone help? AppleScript  http://bit.ly/M9FUW"
0,@_ophelia but it sets up the relationship. but but ... but I liked that part 
1,"Life is full and good...enjoying a cuppa (pot) of MJ....off to an all office day, starting with J in the beverage lab, some final testing "
1,@danamhuff Reading it right now for my thesis. Looks like she makes some VERY interesting parallels and delves into presentism. Read it! 
0,@weirwolf And apparently its average  this is why nats and I need to have words...
0,@SpiritMTNcasino   i looked but your site is info overload  and i cant find it 
1,"@jeremy_lim ah awesome man, good to hear! Felt like it went well on the night too, really enjoyed it!! Can't wait to come back now "
1,"@suzmarques tickets still up for grabs?!? youre my 2,900th update. xoxo. "
0,"@IamMaxatHotSpot yesss lol, and i'm anxiously awaiting aaron carters call! lol ;) yeah just tweeting away.. no sleep=no nightmares "
1,@PadraigFahy only for installing 
1,and so while mostly everybody is likely winding down for the weekend I really must go and get ready for work I start at 3 happy tweeting 
1,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on "
0,@lauraeatworld I is heeeere!!! haha. sorry I'm so slow  lol
1,Ill have to get on a real computer later 
0,@megcabot They are repeating the movie awards tonight @ 8pm.  I'm sure it'll be on a few times after that too - I forgot about them too. 
0,"@youreyesdontlie it aint workin properly  and it's better than yesterday but still stings, im goin 2 school 2morrow tho "
0,@Jayme1988 we're all missing you too...  hurry!  lol
1,@LLLukeWilliams It's a big step for me  I realized I was buying size 34 shorts for the length. Now I'm wearing shorts that fit.
0,@FrankieTheSats people are pathetic  how do u know some one is trying?
1,"@anneandsam you need aim contacts? Well here's mine, clarinutslb23 "
1,@lig story of my life 
0,@Tj_pinkgurl *hugs* (via @C00L_BEANS). I'm throwing ip up 
1,@alexistar @alexistar if its the saturday some time before 3 would be good as we've to pick Gaynor up at the airport at 3.40. 
1,@hillary_ann I'm doing quite well  only one half day of school for me this week. Congrats on your graduation today!! 
1,@DermotCarmody can't imagine why? have fun 
1,Lovely day. 
0,@misskely Oh my :o Poor fingers  *shakes head sadly*
0,I. Hate. Ants. 
0,"@jtone33 Yeah, they're out. "
1,@CharlotteR24 no with the backflipping guinea pig duh. 
0,Damn...KP has ended 
1,@mikodragonfly Thank you kindly! 
0,@jarofclay73 applecare is prolly not transferrable 
0,Unstable broadband and electricity taking toll on my mental stability. 
1,Ughh I can't sleep though...can somebody bring me a cookie??  please!
0,"@PoisonGirl10 lmao, exactly! "
1,@TigerMystic Thank you dear. Love to you too. 
0,"@Zerocide Oh shit!!    That's horrible.  I hope that all of it is insured, which it probably is."
0,ash... hate spam... 
1,@Kels757 I want the space jam j's! 
0,Headache  i'm gonna go for a bit. &lt;3
0,@fErNniii oh that sucks  ....i just cant wait too show the guys at my school us girls can beat their buts lol
1,@amykarr well i thought it always looked good...even when your a drunken mess haha 
1,"OMJ, ur pics are awesome  hope we'll see sonn in Poland "
1,Thank You Mother  A GOOD MOM _ Honor Her - Or ya going to PISS Me OFF  !!! MY MOM ! dink http://bit.ly/Vyo0r
1,"Ok, so, we can't eat yet 'cuz they're not yet here. haha. So, I'm currently watching iRocked The Vote, you know, the one w/ Archie in it. "
1,@marinmariepiper COOOL  so you're almost officially graduated.
0,"@KirstyHilton Nice one, they good seats? I am still trying to get some for the 29 in manchester! Not having any luck! "
1,@GhadaLancer thnx for the #FF 
1,"@sthrnfairytale me?  (geez, you should know better than to post a plea like that on twitter!)"
0,@hughsbeautiful nope. FAIL slow internet. 
0,need to get some lunch &amp; then back outside~the house is just too quiet!  can't wait for daughter and/or hubby to come home~I'm lonely 
1,"@janeylicious Oh, so you'll be attending WWDC 2009? Nice. "
0,"@Rosie21 When I try to DM you, you aren't on the list "
0,@sky14kemea but the cold makes my head cold. That's not good 
1,@CRAZiixLOVEE omg when i had my ipod i played that all the timmee. 
1,"OFSTED are coming. . . . Although the least of my worries . . . . Jumping in, i  may pop up for air, if not.  ttfn"
0,"So very bored, and got a sore throat again!! "
1,@eBeth maybe hes cold and fancies a snuggle 
1,@deathangel3030 oh i remember now.... thanx for d info.... 
1,@gt_p Very well kind sir I hope you are just as well 
1,"@Boy_Kill_Boy *blushes* I did not, actually "
1,"Futanari Liquor: poop, all that hustling and I forgot I can't buy a mall store until level 9 "
0,I'm still very sad 
0,... Still feelin like blah... 3 more hours 
0,@lewisusher  I'm gonna miss ATL and SYG a lot too
1,Follow my girls. @msveronica @nikkijame @daylelauren they are hilarious. Always make me smile or hurt my side from laughing so hard. 
0,Just realized I haven't been on my LJ in months. Oh @twitter! You've ruined me for writing! 
0,Ok I might be a lil slow what does &quot;FF#&quot; mean?!  http://myloc.me/1Zx6
0,"Ok stomach, giving up spicy food just for you. "
1,@xsparkage Cinnamon Toast Crunch is required. Have some of that and all will be well. 
1,I don!t know anyone at this party  ...that im going to
0,All people are speaking of MTV Awards.. and I... I Can't see it!!!!    Bad Bad Bad!!!   
1,hoho...survived last night. nice party. love my ladies...and boys 
0,"@TwixtBetwixt Oh man,...well I hope you feel better "
0,@aamaris I was like load damnit and yeah ff died 
0,Nap was a bad idea... now I feel worse. 
1,@minauderie hello.  i figured i should follow you since we are both part of @sweetlilmzmia new super freaky group.  
1,@booshtukka was going to go there but the cinema is better in braintree  what you upto?
0,@NickKaz haha. sorry i didnt get to sing for you  i was looking forward to it..
1,"@sinsintome so unbelievably true. i keep watching and thinking, it's either he's a genius or they're all dumb as hell. or a bit of both "
1,.@GrndDchssOfOZ oh yay!!! you changed your nick!!! 
0,Ok I'm at this football game and the damn sun has disappeard!!! WTF 
0,@jerryharrison I wish I was in town so I could have gotten some free ice cream.  
1,time for bed. lots to do the rest of this week. photo shoot this weekend. fun fun fun. 
0,@SallyRyland  Sorry about that. You can view all the photos here http://www.flickr.com/photos/thinkerx/sets/72157619269423207/
1,@pcornqueen Hope the sun stays strong and that you have a great day ahead. 
0,"@flossa i know, but i am still sad. "
1,Excited to hear dates of The Sats &quot;Work&quot; signings!  @jaynecollinsmac
1,i spy with my little eye something beginning with &quot;M&quot; hint im in living room! get your guesses in 
0,"@KashmereNBT I wish I had 3 days throught the wk off.  since u got promoted, can I take u old job? O wait what do u do?"
1,"@gambitfauri Hahaha, I'm a rockstar now ? Thanks, just stating the common sense. Read your comment, and made my response too "
0,Note2self: Turn ON lights before entering a dark room... It's dangerous! I walked into my bed post &amp; my wall -_- I bruise easily too! 
0,"@brightondoll omfg, you'd try and stop me from seeing Alexis and David Tennant?! "
0,I think I have 5 mins to talk until I have to get sons BB stuff in the wash. HI ALL!! lol I miss Twittering 
1,@KyNamDoan Thank you sir.  Mental health break was perfect.  Came back inside just in time for a phone call from a potential job. 
1,"@HeyChinaski kk, ill make noise "
0,@cmogle is there an upgrade? my software update doesn't show  @futurescape Am on 10.4.11 but Safari 4.0 isnt behaving.
1,it has suddenly occurred to me that i finally have a life outside networking   (facebook/myspace/bebo/twitter etc)
1,Just heard the coolest string instrumental cover of &quot;Everything's Alright&quot; by Lush. O RLY? 
0,@VaneDEW Oh no  Do you have drops for your eyes? Try cold compresses.
1,@FarashaFly DO WELL YA 
0,Forgot to remind @paperclipface to bring the next Dark Tower book for me tomorrow 
0,"@RedMummy Thanks, will do! Will probably go to bed, too, since early start tomorrow - and coughing kinders   xxx"
1,@Storm_Crow That's us 
1,@coffeeforcathy Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,@joesebok HEY !!! XOXO 
0,@johnackley  Clean Me!
0,"work from 8:30-1:30am not fun, i need a ride home!!!!!  http://twurl.nl/okdk4a"
1,Phone calls are the unplanned pregnancies of the communication world. The random chaos of them can be quite disturbing  @spookychan
1,I don't believe it. My cousin who keeps teasing me is actually having a serious talk with me! Haha  Maybe he's changed over the summer 
1,@dj_spinner thanks for the encouragement! 
1,"when I'm able to convince even FairTax supporters that @johnoxendine really shouldn't be GAGOV, I consider it a job well done... "
1,@JL_Pagano Thank you 
0,Summer job money lost  ALL THE HARDWORK FOR NOTHING.
1,@EddieCobain COLLECTING DONATIONS FOR MY LIFE.  @Birchmore @Christophi @pmatty @thcasper @audreygiselle c'mon faggots i take visa too 
1,@nicoyeeezy Mean Girls will forever be one of the best movies ever...now u made me want to go and watch it again for the billionth time 
1,@Diana_Vickers_ http://twitpic.com/4x1aq - hope evreything is going well . can't wait for the album  love starbucks !
1,Good morning! Headed to Gillette Stadium for #ims09 prep 
1,"@nesquicus YES! indeed it was!  WOOOT!  SuBo was VERY gracious btw, 3 cheers for her too! "
0,@sc4twit haha! except I don't think Sara speaks Norwegian 
1,@whitsundays Well they have to come out sometime ;) hehehe right place right time it's karma 
1,@OneLoneKnight  yes i did .. they are just exquisite 
0,"@xbllygbsn aah alright ;) lol. a know, but a dont wanna get it wrong either  lol :$ aaah alright, makes sence now ;) lol ;)"
1,@dhilflash Thanks a looottt 
1,@kirstiealley I appreciate you being YOURSELF! Don't change. 
0,also; i have noooo idea what's going on right now 
1,last night was probably the best night i've had in forever..  anne and kevin are finally together!! and lindsey has a new boy? hmm.. 
1,@jenna_valentine sweet! i'm a 36 usually  do they haz pretty colors?
0,Just finished futsal and now at the pasar malam.. Unfortunately have to watch what I eat tonight.. Not too full and not too hungry.. 
0,@Erica_Michelle i miss you  like ALOT
1,"@fantomaster I'm kind of evil, yes, but I did not have any luck this time... Bambi was to clever for me "
1,@deiknuo Hmmmm... Good point. Just wait until you get here in October!!  
0,@DrummerGrl Haha! Of COURSE I'll reply to yer email! Tomorrow... Lots of DIY today. Tired...  x
1,@noddynoddynoddy You're welcome! 
1,@Mandums Tho he may never understand our love and devotion to our NK's...we stand united!  Aaron can laugh...its all good. 
1,"@Roqayah My mom had my youngest brother when I was 15, my other brother was 11, sometimes life has other plans. "
0,"@DavidArchie Goodbye, David!  Come back to the Philippines, okay?"
1,@xoCAZZA good stuff!  I'm great thanks! x
1,@ebassman LOL! Please tell me you had the chance to see the waiters dance to NKOTB??? They were AWESOME!!!! 
1,@mimbles Ta. I'm thinking &quot;OK&quot; is the best I can hope for food-wise when accompanied by 5 kids.... 
0,@mandyroche i'm so saaadddd  i dont want you to leave me!
0,@SimplyMedgie ohh ighht thats cool im feelin the shit too! 
1,@esmeg only because you always deserve them 
1,"@JessicaViberg ooh birthdayparty  then you're going to eat cake, JEALOUS !"
0,Thinks she may gave Monday-itis early 
0,@cameronfrye That was a tough time in my life and I have no need/want to remember it 
1,@Listersmate that's a few 
0,@Sapnene hahaha you still love me! but i got dissed by noop!!  hahahaha.
0,@_annee 8.50am  how about you?
1,"Ok, I'm off to the pub quiz. Tweet you from the other side... of the bus. "
0,@snipeyhead Aw you didnt like mine? 
0,kevinprince: @alistair No Probs am chilling out in hotel hacking. Will be on the train back by that time sadly 
0,"@Sexyjoy386 i know, me neither. its not good though. i want my picture back "
0,#JustsoUknow @Arsiney is giving me the daddy talk over text.  smh.. i cant do nothing witout being under a micro!!
1,"@alancostello very well thanks, busy but great  I wonder if my little sisters graduation is this week too? God I feel old now, lol"
0,@notoriousflirt Poor boys 
0,@mawds666 I am lost. Please help me find a good home. 
0,dinner alone  only the TV is keepin me company 
1,@msminah718 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
1,"@v1sag3 Tassie's lovely - really great. but, it is cold, and a long way from anywhere. Melbourne is great - esp the Markets!! "
1,"@lollipop26 i will teach you, LOL "
1,"@SaltyMomma Oh yeah, that's pretty bad!  Hope she recovers really quickly!! "
1,I need coffe..and i really wanna go back to sleep ... But looking forward to see mathilde later on 
1,@annieqpr nearly finished now then supernatural  yay
0,@DoctorJohnSmith I did. Sorry. 
0,"absolutley chucking it down here with rain. I didn't think I would cry at the end of prison break, but i shed a few tears! "
0,Wish the wee smilieeeeeeees worked on here 
1,@Sunshineliron It reminds me of a pace I go to when Im in Miami 
1,"@JamrockRover  Well, if they don't know me it's still okay. I am not a famous person anyway. "
0,Just did some research on Chrome.. it's not available to me  I have a Apple! D'oh!
1,@LaLaCrashTragic lol how awesome is it!  i've had it on repeat since wednesday. X]
0,"Sooo trying to cut back on foood for summer, But I'm shit at any diet related things  ive had a roll and cereal, is that too much? :S"
0,So maad right now smh 
1,@christft oh and the starting line. Preferrably based on a true story 
1,@FelixthKat I'll have to check it out. Thanks! 
1,@MissJia  Word. Yayy twitter after dark lol.
0,@a_willow Good morning. Not finished; not feeling well. 
1,"@ravenorcrow OH NO! Broken hearts suck.  cry, moan to mates, then go do stuff you love that it's easier to do single "
1,@annwhit hiya! been looking for you1 
0,@RickyCigs ha! I've only been a bum for 36 days! And counting 
1,@bradiewebbstack naww go u. How u gonna cover up? Shaun n Andy have le guitars. i still can't imagine u playing nakey. I have 2c the pics 
0,removed band-aid from finger......not a pretty sight. looks worse then it did last night.  and it hurts more too. 
1,"evening all, another lovely sunny night here in glasgow, cold lager goes down so well in the sun "
1,@gfalcone601 its the top two already!! 
1,"@michaelmagical No sweety, but thank you.  I'm just off to bed now.. almost over the flu so feeling absolutely grand "
0,@sky14kemea Because it hates me 
0,@bananaclipse Thank u! How have you been You never talk to me anymore 
1,@DavyNathan I'm pulling for you! you can do it!! Good luck tonight!! 
0,What a day 
0,"@theDebbyRyan im trying to call you,but it keeps staying busy "
0,@IrishLad585 haha! I usually have them back out the next day.. I don't have a blu-ray burner either 
0,Really cold here  x
1,"@divapunk Yay Rob!  Haha, they'll probably win everything."
1,and what is better than fbr music?  http://blip.fm/profile/Au83/blip/12296266
1,@WoollyMittens it gets good further in 
1,thx! @sweetener i will! u have a good day! i'll try to catch u b4 u go 2 bed 
0,"@AdrienneSimone iunno, my freaking stomach is freaking out! "
0,@MyInnerBoddi thats to bad 
0,@SonnyLovato i know 
1,@PManiac lol. So much for discreet piracy 
1,Guys if we get it to 98% Emma will sing live on Radio Calidornia on Sunday 
1,@tuminds I'm sure Hannibal can come up with a plan to round up these rascals 
0,"so my new bigger waist line, is her fault. "
0,why do we have to go to school 
1,@mileycyrus i love you so much it would be amazing if you rplied. you're going to be amazing in the last song 
1,@Saosin Awwwwe!!!! 
0,have reallyyy bad headache 
1,@DanellD ohhh lmao yeah I have a sick obesession with him 
1,@jvalza OMG phylicia got there heaps quick 
1,@DannyjClayton your rad 
1,@crazytwism haha.. good for you  
1,"@RayBeckerman Well, we can't all be perfect. "
1,"@Travelwriticus Sounds beautiful!  I'm just getting up.. so far so good! Tired from busy day yest, but still good. lol Glad U R well! "
1,so most kids love my dark hair some say that I dye it too much and they never know what color its going to be  yea me hahahahaha
0,@salandpepper I'm with you. Some of these government ministers are not helping at the moment 
1,"I would LOVE to see this Pixar's new movie, Up http://tinyurl.com/am4eez Looks wonderful and I love Pixar! "
1,@rosie_rage mcfly would be proud!   x
0,@chelsea_playboy OMG do et! wait no... dont... cos then no more musics 
1,@robsteadman it was very hot thats why I went early 
0,Aw. That clip they showed was so sad  It's a shame that not many people know about this.
0,"Dumbest day of my life.. Also, internets down so tweeting is limited for a bit  holla me thooough"
1,"@blindcripple it makes us feel attractive. yes, our partners love us, but we like to feel sexy and desired  flirting makes u feel that"
0,Grr i have to go to school soon and i feel ill 
1,@whiskey_kitten Well that does sound fun! Maybe I'll do something crazy like that when hubby leaves just cause I can 
0,@deidrefunk wow thats not nice  lets hope he doesnt find those secret videos  and ur just suer cool and hes trollin
0,@Jonasbrothers what's with the question mark? ROFL... MAKE SURE IT GOES ON YOUTUBE IS ALL I CAN SAY!  isn't playing in oz (i think)
0,Feels so bad for the people on Air France 
1,@caracakesxoxo thanks for the concern  nah.. no better.. need to wait till i can get a doctors appointment.. :/
1,"@Bones_Fans i bet u do! ill just have 2 cook dinner though, dont wnt me 2 end lk sum geeks - starving in front of full fridge while on pc "
0,My iPhone is going to iPhone hospital tomorrow 
1,@keshav yup.. I just joined and yeah... I think its greater than 150 
0,@neilhimself Do you know if it will play in Melbourne? 
1,@littlescoop My son used to live near Scarborough. I love that area.  Where has summer gone to? I was outside this time last week! Lol!
1,going to go on ebuddy now  have a nice day everyoneee  xx
1,@BillHarper not a good way to spend your holidays though bill 
0,Mad that the cavs r losing!!!  but still love Lebron!!!
1,"@dunlapa yeah, I am not excited for the flight, but will be glad to sleep in my own bed tonight "
1,@YungChriisz *SMMFH* You sholl right. 
0,"I just had 2x asprins, 2x de-gas and 1x no doz plus tablets all at the same time. Will I die? "
0,Our Mac is officially dead. Currently purchasing a new one. 
0,"@Lihis i know, i know!!! im such a....... "
1,@SwissTwist I am good  Yeah FINALLY feel normal today - lol - I am clearly getting too old to be dealing with hangovers!
0,i've got a really big and pain zit on my back.  hate zits so much.
0,"i'm ill, leave me alone. "
1,@chaiseMarcel you're welcome 
0,Feeling stuffed but not sated after my pizza 
0,On the 2 skool  I don't want 2 
1,@tommcfly What's up with your new songs? Give us a hint!! But i'm sure it's pretty awesome.  I can't wait! Manila ?s McFly!
0,"@ShaeFreeman You promised!  hehe jk I know how that is, it's OK. That just means, next week... you have to party like it's 1999! Er, 2009!"
1,@1indienation hehe then charged him a consulting fee of 20 bucks 
0,@MsEDU you are a nut!!! Love it!!! Feeling badly that I can't join the fun 
1,Right... I should be gaming... Not watching Date Movie... But fuck me it's funny 
1,Good Morrow fine kingdom of Twitterdom- Alas I have escaped the oppression of these feeble teachers and am now able to update!   Bonjour  
0,@masterluke103 oh how the ladies will suffer now  LOL
1,"#SFA @samcarterrules yeah I'm fine, waiting for the rest of the European Sanctuary fans to wake up!! "
1,"@percipere np girl that shit was made to be shared, now you too can lol forever!!! "
1,@djdnice Listening to Gil Scott-Heron: http://bit.ly/A2DmI Please share. 
0,come on... drop by 2  105. wordpress.com
1,@FutureisClear I can see why @jaspercullen is 'mad' about you! 
0,No MA. Why don't they just let robsten come out! 
1,Off to work it is once again... Today is going to be the start of a fun week! Two whole-day product trainings this week! 
0,@RoboSteel We saw &quot;The Hangover&quot; last nite instead. It was HILIARIOUS! lol   I still want to see Terminator but will have to wait. 
1,"More Cheerleading today &lt;3 , Putting AI Episodes onto DVD at the moment "
0,@Daniel_Canto hahhah omg who said that   not cool
0,Yay now it's sleepy time  I am really regretting me 4pm sleep in on Saturday because i didn't do anything that I wanted to  so much work
0,@pearled @katveronica hahah i can't stop watching though it's so grosssssssss. his bottom was dirty FOR TV 
0,@crazyforDAY26 awww man 
0,"School tomorrow. I REALLY, REALLY, REALLY hope that it'll be great "
1,"@middleclassgirl makes it all feel worthwhile doesn't it?  though today, i stretched myself and handwrote headings on butcher's paper!! "
1,@ddlovato you have to call me dragon 
1,"@AndieLiz15 Aw poo! But they already have Hogwarts there, very cool. "
1,@DanMerriweather I can't get &quot;could you&quot; out of my head  good times xx
1,Hi Tweeps 
1,@rainbowbtrfly in Brooklyn  Would love to go sometime.
0,Well @stylekid it's 30 degrees in our bedroom...not so easy to sleep here 
1,@Flawless326 @juliebanderas said to disregard that last tweet! 
0,@GrizzlyCullen No.  He only had a V-Neck T-shirt!
0,@Widgetty Me thinks someone has nicked it lol..Did you manage to block those followers yesterday ? I have the same problem today 
1,@realadulttalk So nice of u for the recomendation follow back if u want i just follow u 
1,"@ikamini traffic I'm auckland is beyond bad. Yay can't wait for wednesday, gonna be a blast! "
1,i've just watched BGT and i'm quite twatted tbh :/.... coz holly has really pissed me off  x
1,@ohsoretro Thank you! 
1,"@JamesHancox i don't know why but, i can only find miss matched socks during winter. i mean, where do they all go? "
1,@jonathanrknight i'll see you over in hotlanta in 3 days! 
1,@HelenH20 v nice  enjoy the film?
0,my boob is peeelling  arrr
0,@HoptonHouseBnB  I'm dreading when mine get to that age because I will have three in the house at the same time 
0,"breakfast at Wings and Fins was fun today. except that i had to get up at like 6:45, and Sunday's my only sleep in day "
1,@Delicatesa good morning 
1,lazy afternoon. im on miniclip trying to wake myself up.. Pacman is amazing. 
0,@AdriennePree I didn't see em 
1,"Romanian orphan look completed.  He looks adorable (in a slightly sinister 6ft 4 big guy with a shaved head, kinda way) "
0,"@xlad Volume's not been a problem for me, I assumed it adjusted that itself. I'm not good enough to do anything fancy yet though "
0,@trampled Hope you feel better soon. 
1,@shadowsinstone You're quite welcome. 
0,bored! how come there is never anything good to do at lunch 
0,Nothing is sticking to my brain as i study. I am going to fail my exams 
0,"@sizzlemaker Happy Friday! Do u know how I can get a copy of the BT art u did on Mel's fake Twitter? I'm n it, but can't find it now.  THX"
1,@grungeheart_ : goodnight from the netherlands 
0,@dwai You'll be surprised how much ISPs in India are now cooperating with the Govt.  They have successfully blocked most VOIP services!
1,@brokebrain thank you! 
1,@viveksingh Ha ha.. One few are fortunate to spend whole time at Twitter 
0,"hungover  i feel sick. ive had hardly anything to eat in the past 24hours.bad times. computer is fucked, everythings gone dead big :|help?"
1,yay my twitterfon is working again 
1,@shawtylowx3 whats good 
0,i have no ideaaa what to do 
0,@spam so i clicked on one of those followers site how do i make it stop 
1,Heading off Twitter to get some writing done for a bit. Tootles! 
1,@___radioactivex byye x okiee i listen to it laterr hehe 
0,@nilsipilsifan get one wit that. XD 
0,@isabellagermek @erockett89 She is in bed-has to work 2morrow  Maybe 2morrow night &lt;looks hopeful&gt; lol
0,Grrr. This nail polish keeps chipping off even though I put a top coat on it. 
1,OFF TO LARVIK  see you tomorrow ooooor sunday :p BYE!
0,@danieldececco Out of your car?! Oh no! 
0,"@dougiemcfly please, don't go away from Brazil "
1,@TammyD92 what time? 
0,"@jaimeeashley i second that notion. also, my battery is flat "
1,@primadanna it is an honor to stalk you  Happy Saturday!
1,@squishymatter I am just glad to hear they are available out there. Now I know. 
1,@JunieB28 YAY!!!  that would make my night hehehe!!!
1,@WyntersDove lol! i hope donnie gives you even more love than in charlotte!  danny too!
0,Okay I'm back. Still feeling so sick. Starting to impact my mood. And Rachel goes overseas in 72 hours. 
1,@wordliife Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,@EA2008 Tnx 
0,"@S1N3RGY ROFL nah, we got lazy too  and everyone else was povo so like w/e just postpone / cancell thy will organise something else"
0,@kristannevphoto oh no! Those are not fun days  hope it gets better!!
1,@db0y8199 I'm gud bae how u dooooooin? 
1,Made the dinner! Tom featured in he video too  mmm with red wine yay
1,@tommyreyes oh goodness 
1,"@abbyweidert No biggie, just trying to make sure some people are notified. There will be one more backyard bbq #gbtu before summer's end. "
0,"@sweetkisses277 Out of time, with Denzel Washington. Pretty good so far. Still got an hour left though "
1,Now I gots me some gummy bears. 
1,I might go on my trampoline  not been on it in a while!
1,"@Bern_morley Right or wrong, I love me some McDonalds "
1,@travist120 Hopefully. 
1,internet back so now i am gonna regulate all the twitter interweb creepahs 
1,I've found an unsecured wifi connection  tweeting in the sun!
0,I have an orthodontist appt to go to  boo hoo.. I'm SO done with braces seriously I can't wait to be killin em with my smile ;) . haha
0,@michmahoney we haven't got our other bunny neutered yet and we don't have another hutch 
0,@tim_butcher I wish it was t-shirt weather here!!!  Bloody freezing!!! Bring back summer!!!
1,"@markhoppus But still, Bom dia! Let's try to make it better! "
0,ohh s**t... drop by 1  46. sulumitsretsambew.org
0,@WonderCaitlin  that sucks lol
1,"@petespencer Yeah,we say shite alot here. you say it as shiiite,rhyming with light "
0,@Eve_lovemuffin  
1,@Jax425 lol  i hear  ya!
0,"@danhowarth - let @grazedotcom know, they're pretty good with refunds on the rare failures. Bit of a Royal Mail fail there I think "
1,@lid86  that's good of you... and i hope your grandma gets better. she'll probably feel better for seeing you!  
1,@Gromrigan OOC:  Virtual ladies (and men) are wonderful.  
1,Is taking a lesson in romantics 
1,@chelbel3  yli.
0,I'm getting older. I've been breaking out in pimples the last few days  I've never had acne problems in my life.
1,@tpr2 another vote mate we'll get u there lol 
0,Pretty sure my mum booked a Dentist appointment for Friday. She always does these things in secret and tells me an hour beforehand 
0,Rogers fail already! Customer central not showing iPhone upgrade for me 
0,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail???I want to write with you but I cant 
0,@TrampyisFIT Aw what's wrong? 
1,I &lt;3 @NikeNando !! My new fav hommie. Mixtape coming soon...FOLLOW HIM! 
1,@m_callahan ur pretty. i like you 
1,@Lee_at_L_Retail your welcome 
1,ohh yesss move up by 2  75. myselfroad.com
0,"@ShelleyRunyon played both, i got tired of wow because of the pvp changes .. "
1,"@calebjonasson it doesn't have to be super-awesome, it's just a demo of functionality and something more suitable for future testing. "
1,I hope the sun lasts til Sunday. Having our first BBQ of the year for my daughter's birthday (fingers crossed) 
1,"@mileycyrus http://twitpic.com/2y606 - awwwww shes sooooooooooooooooooo cute, thats a really cute pose...i want her "
1,"@QueenofScots67 just working half a day today, then meeting @lizwoolly for lunch!! "
1,"@Sofieke15  thanks! I saw some, but not all of them!!"
1,@chiniehdiaz @daisyx I love that song too. And the countdown for Chuck is final as well  Just as I tweeted lol. Great minds work alike 
1,@mandiebear A pretty good day. Took me till lunchtime to thaw out  Had to type at 1/2 speed so my fingers didn't snap off 
1,@pathfindersar You're just a hell of a guy LOL Maybe its the Twitter Lottery 
1,"@MarkCliff taking 1 for the team is what i'm all about  is beautiful, yes. wasn't travelling alone, just had my own room. arrivied, raided"
0,@mikead  Clean Me!
1,"I like the liberals new ad. it's in ya face...bit annoying, as we'll be paying it back; but gives the truth  http://tinyurl.com/nyklya"
1,"@nathanrichie Glad ur busy, busy 2Day! Good opps &amp; props! Sounds fun! Concert I sang in last night went well! "
1,@Naomi_Gora welcome aboard twitter Naomi .... I look forward to your tweets and your website coming online  #Australia #sharingthelove
1,Perfect dalool woke up 
1,@ZozeeBo yerp!! sure you'll be happy and pleased lol lots of relaxing!  xx
1,@fallenfrommars aww thanks! you're so sweet too ^^ hehe i can't wait for that vid  from Anna to Pato lol
1,"@tooshie Hi, Tooshie!  Don't be scared.  Your Tweet buds will keep you company.  "
0,@alltimebritt you had a crazy night without me 
1,"@Allieandra ahhh, excellent! (your pics were awesome too!)  unfortunately think R will be bit further back even if there's missing rows ;P"
0,@reece_handley just a sony cyber shot... my old camera got stolen a few months ago 
0,"omg spongebob is on and i didnt realise! :O shock horror, as much as i'd rather watch hannah montana, my mum has hogged the TV "
0,@simalves *furious. &gt;.&lt;' And he hopes to get a 19 record deal too 
0,OH hating watching at the clock... just 5 minutes then i have to leave  but in nearly 10 hrs IM BACK ^___^
1,I am looking for a Widget...any help would be appreciated....&quot;comment and discussion widget&quot;  for my blog.....    Bella
0,wants to go watch UP with someone but who? 
0,Not a gloomy cloud in the sky they coulda went on the library/picnic trip 
1,"@TrinaMcG I am so over today! Rargh! On the plus side, have just booked tickets to Melbourne for next week "
1,thanks @Daffy6964  â« http://blip.fm/~7jek9
0,@jaydems oh really? hmm i see. but your red is so niiiiiiiiiice! -mourns- 
1,@ms_goddess follow ya boy back sexy 
1,"@cotterj99 lol! Right shoulder, right knee both quite sore, the rest not too bad  Quick, nurse, the calamine lotion!"
1,"@jordanknight Hey Jordan, I'm ready!! I am so there, i can't wait!! "
1,Personally I'm twittering for the cure 
0,"not a fan of .NET, VB  I like curly braces a lot.  on top of that.. I don't find .NET a natural language to me. http://tinyurl.com/m9hk8u"
0,im getting so sick   this long weekends sucks!
0,@JKWallace DAY 1. Been MIA 3 months. it's full throttle today. 
1,"Need to send emails to 100,000  contacts? Check out EmailUnlimited on http://www.4officeautomation.com "
1,@KrystalLaRae just have fun! 
1,*sigh of relief* At last on my own ! so good.. 
1,"@YosemiteSam90 Hi Sam, @Banksyart is now at @Banksyart2 - has been posting there since having probs with his @Banksyart account.  Peace"
0,@elesbells can you follow me please? I follow u 
0,My day has just gone from 0 to shit in 10 seconds. Great  
0,@jadoon88 and the silencer in clogged - i have smog in my head now .. 
1,@KirstieMAllsopp aaaww that sounds absolutely wonderful - rainbows are magical things to see! 
1,hm I came across the first time in word cowl  no kidding
1,@TotalGirlph yeah.. me too! can't wait! 
