label,text
0,waiting my boy to find his driver . where the hell is darco 
1,"cont amp; to user, the baptism  reception was perfect  i love you and baby nate!"
0,"user quot;has a headachequot; ugh, so do i "
0,having some serious blogtv issues trying to watch user 
1,user i am going to publish a novel within the next 365 days. life dream. believe it. also getting my arse fit as all hell. 
1,user yea so wassup 
1,user yes coffee is important 
1,"user love you, have a great day! "
1,user i think you just want to party... 
1,user yay to being smokefree! well done. 
1,"just got bac from arlington... could never thank you guys enough for giving your lives for your country, we live in the best nation on earth! "
0,"user i tried tweetdeck once and i hated it with a passion. or it hated me, i'm not sure... "
1,just figured out chords to a song i currently love 
1,my beating heart the anchor to a ship so warm.. thanks for this user   hey there user .. thanks for y... ? http
0,"all those research, typing, thinking, editing, analyzing, concluding.... i only reached 22 work done. this is frustrating  why so hard?!"
1,user didn't quite mean that sort of quot;relaxquot; - i meant... don't get anxious. hard work is good though  remembering to breath helps...!
0,unlike deep the vegas deep house scene is full of poseurs who create an exclusionary vibe...totally goes against the spirit of the music 
1,gotta go bank so i can put this money into a friends account so she can make the mortgage payment... i'm a good friend i am 
0,user you dnt even sleep at all i guess .. 
0,user i don't know. my dad keeps asking me if they found it yet. 
0,tom is first!  we're working so hard! 
0,user haha! except no ron weasley 
0,"at work, no fun "
0,"user it's father's day.   and i know that i won't get anythin from my boys. they're too you to do it themselves, and their moms won't."
1,user be able to check and reply to notes and favourites 
0,"user no, they are not playing at citifield tonight   i wish, though!  and who said i ever wanted to visit you? ;"
1,user good thanks. im in an unusually good mood 2day  hows your easter holidays so far?
1,user i'll follow when i get home. 
1,"have to entertain my sister now ... we're watching piggley wink  don't know if that's how you spell it but hey, it's good xd"
1,"user hi miranda, nice to tweet you!  much love from ireland! "
0,user cant get the blow torch lit 
1,user user have a good holiday! 
0,user i'm in blackpool and there's no fish and chips in sight 
0,twitterville is so gonna miss its sunny babe user for long time now. 
1,watching user on her work  cool haha
0,"http - look! something bite me under my ear last night! it was redder if thats a word, and all itchy "
0,user ugh i don't like durian 
0,"user helps a little, but now i'm sad you're inside too "
1,user that's great news!  have just found 8 beautiful flats but prob too bloody expensive. want to cry.
0,user oiiee  i know that feeling all to well. dont be that girl to sit and wait for that man you fell for to come back tho!
1,no the merc is not mine  but hey it was still col 
1,user i know especially as cocktails are involved.lol 
0,"almost home, now have to back up all my data on my laptop as courier's picking it up sometime tomorrow. "
1,is there a stream for nbc latenight that allows me to watch it online and still hit my pst bedtime of 10? just wondering. nite all 
1,user : i highly recommends you join w.m2e.asia you can earn money from free shareholder by dividends. even you do nothing! 
1,by the definition of dean: all photos are erotic. 
1,user i don't think so but i'll check just to make sure. 
0,i would hate goin to the store right now like ..... i think you get the picture 
1,"maximillian62user perfectly okay, ar is a tiny little state - no a lot goes on wi the state lines "
1,"i know this is random, - id pray for her  i hope our prayers are answereddennyphan: http"
0,omg what the... for weeks i thought i needed to do for lesson plans....  but just now i found out that i only needed to do two.....
1,i'm kinda sleepy. might go and read eclipse and then sleep. 
0,user i dont know  but its fixed now 
1,user user  shut. up. sausage. hos.   
0,"user ha ha thank you, just can't be bothered when its so nice outside!! "
1,user he's going to thailand for a holiday  lucky him!!
1,user oo i love gossip girl 
1,user thanks  you too
1,user love you trigga! go ham or go spam! up n here! o yeah! :-p haha lol 
0,going off line for a bit - will log in via other 'broken' computer - whilst i ry and fix the wireless connection 
1,user which one? on what topic? congrats! 
0,user oh yeah...well i shall be in school jammin'...to classical music...jokes...well actually i will be at some point 
1,user well send me a dm with a link to your music. i'll be sure to check it out later on today 
1,user hmm so far i love living in england...if i got homesick always have indo amp; holland to come home to 
0,user that link didn't work  came up w for vids that aren't moulin rouge
0,2 power outtages here at work! dr in middle of oral surgery so its been hectic 
1,user well it's barely monday here in canada so i'll see after i sleep how it looks 
0,user i'm from oklahoma  lol! i need to make another video too...but i dont know what to do 
0,man i'm so tired but i can't go to sleep while strange men are in my house  i'll just have to drink some soda to wake me up or iced tea
1,"user i hope you have a great day, you deserve to smile... "
1,in the office. still hearing great reports about crazy game night. so glad it was a success for students and leaders 
1,user she must get it from her daddy!....i hope she feels better and everything is ok 
1,"user me knows the feeling  when i completed 5 yrs at prev job, i bent down at the entrance, and touched the floor  lol"
0,user omg nicole  i know she was good but no need to admit it on this : av just realised weev been pure dissin maxines aunty hahah
1,sleep will b wonderful...t minus 14 minutes.  see you in my dreams twitteroos. xoxo g'nite
1,user aw..cutie.. lots of kisses back to gucci.. n to you as well.. 
0,these girls shouldn't be going. i hope they go soft and let them stay  masterchef
1,user your welcome 
0,can't get e-mails on iphone all of a sudden  anybody got a clue why? tried deleting amp; re-adding account but still failing...
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,shane west is crying. agh 
0,user yup  twitter is pure borin tonight lol  what times bb on at?
1,user wow! keep me linked on those 
0,user website sounds cool! sorry you have to work on not go to rockfest!! 
1,user that is how i feel about dishes now that i have a dishwasher 
1,user yup 
1,"bbq rib amp; fried chicken throwdown rules: http register, post by 626, follow amp; link to others, tweet amp; have fun. "
1,"user that's really wonderful!! i love that too my friend, it's great to see people putting the social back into social media "
1,"user yeah i'm excited! its a beatles tribute band and i love the beatles  i also love movie nights, enjoy!!"
0,"user that's why, i'm waiting for them to  i think most of their tour will be postponed due to the h1n1 virus "
1,can't sleep.... whatever  it'll be ok ! just need to prepare my surgical jigsaw 
1,"user i can imagine it was a pretty wicked day  havent had the chance to see him live yet, but i will, one day !!"
0,user lmao!!! po midnight and tink tink  lol
1,user  good night . . . ? http
1,"user cool, meet you there!  i'm gonna drive tho cause that's a long walk up the hill... lol. before 9am they got early bird specials."
0,ugh i hate rain! 
0,user lmao you were always a jerk to me 
0,user mornings suck big time especially on rainy days 
0,user nah just ww2 history in general...i hate it 
1,user yeah. it was awesome though! i ended up not too far from where i was for the soundcheck. ja was amazing too! 
0,"user nah can't get it i don't think..only got freeview!  oh well never mind, least it's not tennant, then i would be upset!"
0,"user aw sweety, hope you feel better. killer headaches really do suck.  ::hugs::"
0,user my husband is on the comp 
1,user why limit your story to 140 ch. tell all what is annoying you at w.iamsoannoyed.com 
1,"movie night, havent done this in a while,  junkfood, horror flick, lights down, cozy couch, you cant ask for more on a rainy friday night "
0,user thanks ; grass needs cutting again now tho 
0,so now again im back on the road and gainesville bound...woop woop??? so sleepy 
0,"user  my sympathies. i found an ice pack helped somewhat. oh, and pain killers!"
0,user it is very sad  a lot of my good friends told me the same thing... life is short... live each day as if it is your last
1,user aww you are the sweetest!  ilysm! lt;3
1,user its coo lil booty i didnt want yo lasagna neway i had a late nite in n out burger what??? 
1,user i would like spidey sense 
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,no internet  weather has messed it up! its is pelting it down  x
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
1,fiveepicleftovers has 7 subscribers.  us five plus two others. haha
1,user there was a drawing last night trust from user for a pair! 
0,it's freakin' hot and humid today. 
0,ooh cant watch bgt until my guests have gone. meh. otherwise i'll know whos won 
1,user what you should eat for lunch. let me stop. im just sleepy and giggly this am 
0,user i don't know. i just heard that the chance of survival equals zero  yeah 26 german people were on that plane. let's god be with them
0,user lucky. i'm deciding on costumes with a ladyfriend and sitting about while dad and cousin drink beer. i don't like beer 
1,user i'll post on my twitter quot;lilygreenx r.i.pquot; 
1,anna was getting ready to do a tandem skydive with her brother albert!  http
0,"user i'm jealous that peter's is doing free shakes, thats one spot i miss. "
1,june 5th - aunt june 12th - 8am z... - counsin june 12th - 5pm    - bff 
0,"my collar bones are appearing out more,but i want them fully fully out "
0,can sum1 gimme a shout when the os 3.0 update reaches the uk  - sad times cuz i'm at work so gotta wait either way sheds a tear
0,user aw! reminds me of when you went to my dad's!!  condolences.
1,"user btw, was dave there too? cuz doesn't he like sports a lot? lol "
1,"my ideal man ; : http  lmao ftr i am joking, but he's amazing, the voice? ah  it "
0,feels like i'm one of the luckiest girls in this awesome world!! i went to every user event!! except magic  he is so nice!
0,user aw that's so sad poor thing 
1,user that usually adds up to the same thing... a sad ben. 
0,user i am lost. please help me find a good home. 
0,user sorry i just saw tits in that message - it stopped my scrolling dead :0 but then i realised i was just seeing things 
0,user ah that is a good idea - want to be able to send things out all the time but can usually only on saturday 
1,user nice! what consoles you got? 
0,user don't comment..i'm in trouble with my man...better go delete right now! 
1,"user i might go to the birmingham show, "
0,i've gone downstairs for breakfast!! see if i can actually eat. cos i've had two teeth out 
0,doing a little homecleaning before a new week of working starts tomorrow  but only 3 days this week 
1,"user umm, i've been very creative today, haven't i? can't top that "
0,user yeah i am  things i do for my kids...
1,user good morning! how's the weather in scotland today? 
0,i just walked into the wall 
0,"user i told you he is very sweet, but i scared him away "
0,still no signs   pghpenguins the team better not do this to us 
1,"user http - how much rehearsing do they do? lol. uh, nice underwear "
0,leaving for the wedding. excited! gr rain 
0,arggh. folding my clothes. 
1,"user  aw...you're awesome! my hubby is in germany until july, but i'll tell him. he's a md boy, knows how to def take care of me.  "
1,user  thank u!!! you're the best!
0,user hey...i asked where you was at!!!! 
0,"user i've made about 10 bucks so far, its been slow too "
0,i have an exam tmro and all i've been doing is nothing 
1,"user thanks, i'm going to look that up "
0,disadvantage of stayin home: hav to do chores. just finished washing dishes 
1,user ooc: i got it from user 
1,redboxing it with the crew. the smell of deet is going to be overwhelming...but we won't be itchy 
1,user  just filter out the follows 
1,i think it's damn good of the organizers to outreach to other communities and get them in. but bit lost on my own in there  sotr09
1,"user lmfao! well, good!  i'm having fun. i'm also watching dane cook so, i can't stop laughing!"
0,user aww  can i help in any way? 
1,user not fair - lily allen? i love that song too! 
1,user yes they are and according to user melons are gourds too. who knew? 
0,user the chocolate yes...everything else no  sorry
0,"user i know, right??? i guarantee the second i leave...he goes live "
1,big ups go to user for the arbys! ty bro! 
0,user i am working if that's any consolation.. just struggling to achieve anything 
1,"quot;my hand in yours baby, i just cant wait!!!quot;  enjoyy!!"
1,user mine is kix 
0,user awwh thank you! it means heaps. yeah it's really hard to ignore them when there always there though! 
1,"user http send something for matt prokop's birthday project, pretty please "
0,user as your coming on to here im just off to bed  hows your day been? x
1,user i agree 
1,user good morning to you  although it is 8pm down under in nz 
0,user yeah boo on no psn support  pc will do me just fine though ..and new monkey island  yayy
0,user summer?? it's pouring down up here today 
1,user i know! i like live 30mins away from the arena! this will be an experience of a lifetime!! have a good day aniko 
1,sunday! woohoo! 
1,eating menudo. my favorite! yum-yum. 
1,user  another joining 
1,user amy did you already check out the antics of parella and marcia? user user news... and entertainment on twitter 
1,user not really sure. hahah. ask user but i think she doesn't want to talk about it anymore. 
1,"user o.o that's alot! i think at my worst i was almost a packet a day, but realised it was a stupid habit. "
1,"user just go near a hive, they'll tame you! "
1,user my chapter should be up tonight 
0,we have had a service 5 breakdown  getting a replacement out asap but there is currently a gap in service. really sorry!
0,user at least its cool   i wish i had a car - i'd go to the beach today - its to far to walk and i dont have money for the bus!! 
0,"http - and on june 13, the rodriguez cousins will once again reunite! haha! i miss the escobar hoodies though..  m ..."
0,oh man. user seems to be dying. 
0, i just wanna feel better. now i'm freezing!
1,only as an ex-police officer can i get messages that say quot; will call soon at a stranglingquot; sometimes i miss it 
1,everybody check out user's song quot;you givin' me a rushquot; its amazing  amp; its a version of user's quot;rush rushquot; http
0,stomach hurts.  i hate exclamation points 
1,"user thanks sir, i appreciate the follow! "
1,user yeah i did   hahaha! xx
1,user thanks for the follow 
1,user user heh heh heh. texas is a big state. law schools in every major city. good luck. 
0,user u? we both r smhh 
1,done with prom night.   watching videos on youtube. 
1,name?
0,user yes. but will i survive today and tomorrow? it's gonna be just as hot. 
0,so how are all my sweet tweets doing?  i'm wishing i had time to work on the man meat blog right now.   kids...woo!
0,user not today...  will have to wait till next weekend!! gutted... lol
0,user what! that's such bull shiz!!! that sucks.  sorry syn 
0,user hugs honey i wish i was going to one of the shows this year   it does suck a lot. at least nowadays we got youtube ? lt;3
0,i really do not want 5:00 to come. i am not going to be able to hold myself together 
1,"user star trek was amazing, but i've not seen terminator which does look.. fantastic... hmm terminator "
1,user or at least one of them.... 
0,wants tweets on tees  ifeel like going to the field today amp; play soccer!  let's take the weekend class! 
1,user user user user user user user no worries 
1,goin to bed. gonna dream of gwen.  z xoxoxox my faithful twitter followers. lt;3 my droogies!!!
1,user opps... and bday is the 11th 
1,user its so cute 
0,user terry pratchett is amazing. i was so sad when i heard he'd got early onset alzheimer's 
1,user http - hahahaha i really can see the resemblence 
1,user i'd like to think so   and we haven't forgotten you really 
1,user i'm good thanks ... last nights crisis sorted now ... brother car went on fire in broseley ... everyones ok tho luckily 
1,"user no problem at all! anytime    i like the bottom one the best, though the middle one is nice too. follow me so i can dm ;"
1,says want to see my friends!!  http
1,"user thanks so much for the review, jenny! i'm so glad you enjoyed the novel! "
1,"user i know, when i got home and someone tweeted it i got all sad and made sure i got my love! i got it! "
0,user lol i didnt go shopping yet... so i dont have any breakfast goodies for you... sorry! 
0,user aw  bless you.. 
1,user you deserve it  you work very hard for oz!!
0,"rollo milkshake is the sex. however, robbing bastards changed me 3.25. jesus, shakies only charge 2.50 for theirs! i want a shakies  "
1,did i mention that we recently just got goji berry plants! to of them!  were gonna plant um and see how they do.  so excited.
1,user sparkly and shiny 
0,cologne hockey goalie robert mller lost his fight against a brain tumor. he was only 28years old. i'm sad. this is so so sad 
1,user ain't nothing wrong with a bit of boyzone 
1,user i like this one the best! 
1,heading home 
1,"o 2,9 followers! who'da every thunk it! thank you to all the people who love me back  hugs"
1,user you know i'm down! 
1,"user look on the brighter side, u've one whole hour to tweet abt it  ; go go!!"
1,user ...what time is it there?   lol
0,a man and his motorbike huggles jim he really is missing bones  http
0,"i just drove 20 min to go pick something up, and realized i left my checkbook at home. need it! "
1,"user is down again, even at pj  as usual..."
0,"user sorry, i dont know who has it or who doesnt "
0,user  plus itunes is so slow on windows  lol.
0,"user aw, im sorry  hope you feel better soon."
1,user good as long as you are fine.he mustbe an absolute twat anyway.am good here watchin bill bailey.lol  x x
0,user problem is....i dunno where to check numbers and how many i have left before i get thrown off 
1,user hahahah!!! i wasnt lol your funny 
1,user oh that's good! at least they are in your home and not out running roads getting in trouble 
1,"the weather has been fantastic. shame i have to do an exam tomorrow morning but still, no more school anymore! "
0,user it's not funny!! i wasn't having trouble breathing before. poo  lol
0,user back to essay  3turnoffwords nearly posted that myself....
1,"back in germany, expenses expenses expenses..and of course checking my new friends from cigna "
1,user thank you i will look 
1,user thanks for breakfast!!!!  http
1,user hey how have you been? 
1,user that's so cool  thanks for making me feel a bit more settled. i just love him so much i'd die if i lost him
0,so i think my son might have the flu cause i def. just cleaned up a stanky puke mess  poor pumkpin
0,going to sleep now...i totally just made a half-effort to write an art essay. 
1,user; your awesome! i love to draw you! i hope you'll ever see it! : http  i hope you'll come to holland soon!! 
0,user you know you want to give me a big cuddle anyway! i'll be right as rain soon enough! gonna miss you tonight  you ok?x
1,so valkyrie was a good movie 
1,i'm saving that one 
0,user ohh what a shame  i can't find it on stores either! i really want to see it too! lol twittersucks lt;lt;lt; yeah!
0,user i knoww. i miss you guys 
0,user brought up a good point. i should rest now! i'm punchy cuz i'm really tired and i'm saying wacky things which isn't helpful 
1,user thanks!  no encounter till the end of the month and it's only for a day- the boy amp; i fly out to my parent's for a month!
0,user if only i lived closer to the rink. 
0,"user sadly mine is flour, raisins and a pile of dirty dishes "
0,user how is that my fault?!  i didnt do anything! its nora's fault for drinkin my milkshake. um... be careful?
1,so excited for may 10th. the nanny will be on nick at nite 
0,user i thought they were including images of all pages. 
1,user i vote palawan! even though i dont know what that is. 
1,"there is no more fear, king marco is here. "
0,is really getting back into a spring groove... stuck on the west end site... they were really good!! why close so soon? 
0,user sorry to hear that 
0,what is wrong with people?? someone just robbed matt!  this person needs a prayer. ughh
1,user philippines! wow! you should see it here! it's good.. haha i'm a filipina.. 
0,one and the same's video rockks  itmakesmemisomeone 
1,"wow, network connection in the tea room "
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,"user aww, bless! who won prizes? i know! i think i may cry  xd"
1,user thank you for helping me break the 500 barrier. i dont know you but we are now firm friends.  
1,user i'm sure in time you will find  some 
1,"while user on vacation, user having golden times spamming google by 5.350 redirects. http "
0,user ouch!  hope that doesn't turn out too bad. take care of yourself.
0,"bags packed - paa, maa amp; sis all set for a trip to hyderabad. all of us r feeling bad abt the for days separation  dim dim dim"
1,"user can't say i blame you.  if i ever get to that point, i may just do the same.  "
1,jst installing my new digi cam  and we'll be off and running.. hahaha.
0,bye bye crush. 
1,"user aight... well, i had to ask!? lol "
1,user it was great to see you  i have a feeling i'll be back soon 
1,user haha i tried that too! kinda tasty.. xd try korean food sometime.  very nice.
1,im at the train station waitin for lorna  excited to see her!!
1,oh hai squarespace can has iphone gift card? i could use it! 
1,user see you later 
0,i can't sleep  time too watch cheaters! haha i love this show.
1,"user bye, have a good day, or night is confused  x"
1,"user haha, tank you  it took me one hour to make this picture, i was really bored ;d"
0,"http  i'm shouting, shaking and crying. i wanna get back; to may 21th "
0,"user  wow, sweet.  who offered you?  is someone going to sponsor you to do it?  those things aren't cheap  "
1,"user labour day public holiday - it's at different times of the year in different states in aus, but for qld, it's tomorrow "
0,"user aww, that's sad if it's true  i hope he does have a show.he's arriving here tuesday i think so he'll be leaving monday there"
1,user thankee 
1,haveyouever   i love that song by s-club...'have you ever'. 
1,"user yes, i will post pics of the whole process! getting tattoo, where it is, etc. let's make it happen! will you help me? "
1,user im on the mcfly forums 
0,just finished placement test at ucr...so tired  and hope i wont be late for fbla banquet 
1,screenshot  http
1,user debbie messaged tom about it  i so hope they go out there  x
1,had a great ass time 2nite chillen with user user and crew..unforgettable! 
1,user  hahha well i got the set list for the nk's  i had to see
1,user love love love it  even tried to find some good summer tunes. 
0,"greater dandenong council should be sacked.  arseholes.  that poor blind guy, made me sad for society     todaytonight"
0,user the peugeot is an ugly car 
0,user ok well now we're all sad. 
1,"http - omg, it's optimus freaking prime!! "
0,heading to a cap briefing.  so fun p  why do this fuckin things always need to happen at 7 am on a saturday  
1,"updating my mac, then i leave it open. an icq sound will wake me up tomorow and this time is on purpose "
1,loves long hot hard steemy get your mind outa the gutter :p... showers!!!... my therapy n relaxation  
0,at has happened to twitter!? went in to have a nosy at my new followers and it is all over the place 
1,user lol. that's why i gave up on it. i never win those.  http
1,user night brooke. i guess ill see you at the concerts lol. love you x cookie  div diseased person  ly x
0,user wow.. that's crazy.. are you feeling sad or happy to leave lyco? i can't imagine ever going back ther without you being there 
0,user still cant make it on wednesdays 
1,"user i luv it.. sitting outside with laptop watching, listening to rain .. so relaxing "
1,thankx ak for showing me a good time 
1,user hey hey miss cassie! how was i not following you girlfriend? 
0, i just saw that i missed my update 10...
1,ok now i am really going to bed  night tweeps
1,"not to worry, noone got that one. next question starts in 1 minute, get your thinking caps on "
1,user listening to sound clip you sent   luv it- very inspiring
1,user  have  an adventurous saturday! 
1,user user yeah heard a lot about pakistani food .. user user will tell us more about it 
0,"user pillow punching? glaring....really freaking me out here, kevo. "
1,user sorry dude... i'm not a big fan of it. so most likely i don't have any invites  good luck finding what you seek.
1,user yes he is....he helped me through a lot of things and still does!!! that's why i feel peace at heart.... 
0,"popego, you're unsubscribe links never work! "
0,"wow, i am tired. gonna be out win the hour i'm thinking. i still wish i had some vitamin c.  i have a feeling i'm going to want soup too!"
0,user stop working so much and see me 
1,user ok today  so that is a good thing. busy knitting which is another good thing
0,user lol i wouldve if i had read yo tweet earlier ! 
1,user if you like to laugh..have a good time..follow me..its just that simple 
0,user aww poor thing  i hope she will feel better soon !!
1,happy bonesday aussies!! tonight we have the fire in the ice - one of my personal favorites!! enjoy 
1,user yay! love listening.  like going to festivals too!
1,"calif. district creates primary school lgbt curriculum in alameda,ca! maybe it could lead to more tolerance! "
0,user but they said he didn't have kennel cough. he ended up being muzzled as he was stressed and snappy and i was in tears 
0,sitting here with my baby .. libby has a fever 101.0  shes fussy
0,user hey how are you feelin  is you fam ok baby? i have been praying everytime i eat and sleep! i hope your ok ...
1,whooho..just got hooked up with sum babybashfrankiej tix for next wednesday! 
1,user morning mate. i see they've fixed the quot;showing where tweets are fromquot; problem 
0,"user yes, i was invited but will be in san francisco. very sorry to miss it "
1,user hi  i have a story all about little me amp; my friend matt to help children who are being bullied http 
1,"user you're doing an aweful lot of bbqing these days... beware that quot;you are what you eatquot; saying, lol... have a lovely day "
1,"oh my. i've just woke up... time to get in that sun.  morning people,thanks for the ff. mwwa!"
1,user dude best be kidding! mwah missed you! still need to upload that thing you sent into my reader. 
1,user cool! good luck  greetings from argentina 
1,"user lol m was great! some free shots, some food on a stick lol and the most amazing frozen grape sangria and staff was great !! "
1,user you know people are googling right now lol 
0,user lmfao!! wee all know what that means when you mention neighbours! bet you can't wait to get outa there!  xx
1,user miley i took a picture of you in the front of a british magazine called quot;culturequot; ...  wanna see it ?
0,tour passes not happeneing  unless i fly to sydney for the all ages show but dates clash with year 12 exams. free! arghh 
1,feels absolutely pretty today : makes me happy and filled with good vibe. like oh hot dayum. dress-guess shades-armani flats-hollister  x
1,user i think it's technically up since i'm down from u.  dang it all but i wish i did live that close. you might regret it tho. ;d
1,3turnoffwords oops wrong hole sorry  
1,"user debates on whether to follow verity's wise advice okay, i won't watch that reality crap wahey! "
1,taken the teutonic princess out for a wee run to warm up the cockles of her heart. gonna give her a tub while i'm at it 
0,user i'm sad now 
1,user  i wasn't sure if you were involved with the concert somehow.  have a nice saturday! 
1,"is having a wonderful afternoon with user !!  we cleaned, cooked, and sun tanned!!  waiting for the ismerilians to get back!!"
0,user i know how that feels.  love yah.
0,can dogs get colds? because i think mine has got one 
1,user santa barbara's nice. we just recently went up there for a wedding on the beachfront. beautiful scenery. 
0,user you make me sound like a rubbish driver! today had been amazing until that happened!  haha x
1,user user lmao! ghey-schmey! love ya anyway 
1,user i wanuh buy your bold  i hate my old bbery
0,"user a lot has to happen for him to make it, it is not all in his control anymore, a lot of drivers have to have bad luck "
1,"user actually, by the tiem he read it, i was probably out like a light or woulda snarled at him "
1,user for people are for sure  and for in maybe list including you 
1,user you have a new rabbit??? congratulations  what about jared? i remember he was selected like the most beautiful girl somewhere. 
1,"at my mothers :watching i dream of genie, it's alright :lgoing home soon  should still be sleeping haha this laptops crap, i want mine "
1,brooke back to school  yippee!! meworking on my list that's a mile long to catch up from last week..check..check..checking things off 
1,download movie  quot;luxo jr.quot; http cool movie
1,user haha yeah there are some funny ones 
0,user oh dear  it doesnt sound much fun
0,they were genuine tears 
1,video processing now  shouldn't be very long now ;
1,kyle is a cool kid 
0,"forgot monday inside sport night, iplayering it! i want logan's job! apparently 80-90 of todays rugby players will have arthritis by 45 "
0,"user haha, it did not feel like a win at the time. we had to quarantine a huge part of the house. could hear them under the floor. "
1,user haha! it's cause on my mbp you use two finger to scroll lol. keep accidently trying to do it on the iphone 
0,user i just logged in pete and didn't get the error.  hm not sure what to tell you 
1,lalala getting ready to go to jamie's baby shower. my sis is coming to yay 
0,singapore was off the hook last night  forced my self up early to see the place in the day as i leave at 11pm tonight  not enough time!
1,right now i'm texting with my bffl and taking a break from dancing with my little brother. 
1,user just woke up what did you get up to last night  x
1,"well, user, user has three new tatt guns on the way - so he'll need to test them on someone!  i'm a willing participant"
1,user lol cute i gotcha 
0,user it wont be  id rather meet dugs and harry did dugs say anything bout his gifts? and thanks for the dm x
0,user it comesamp;goes. i think i'm doing better amp; then an area of my lower back gets stiffsore. today the right side feels pinched 
0,"hey ya'll! im home cleaning, then grocery shopping, then maybe mall later if not 2moro... i need some company though  who's down?? "
0,not feeling me no more.. think i am falling sick... 
1,user if you like to laugh..have a good time..follow me..its just that simple 
1,user i dare say that will do 
0,no its sat  why is this week going fast!
0,user this just sucks  please say that there wont be rain next week
1,user that's hilarious. atta girl. 
1,"so, about my new video.  uhm. check it out if you haven't already. http"
1,"user  yey, thats works out well cus me and user are friends too so we can be a group      xx"
0,user she said no not to nite  x
0,"user no, it's not behaving at all. i'm mad. why am i here? because i can't see you all over there. "
1,"user i know, my refrigerator box is the shit! lol  "
0,user numb indeed...  you need a vacation!
1,user thanks man! 
0,"why do i always feel tired, i sleep more than the recommended 8 hours but i still feel lazy and tired  via zenjar "
1,user cool thanks - will add you to my fb-i neva check mysapce- cute name 
0,i need to write back user asap before he really does hate me 
0,lunch with qy later during her brk from work. can't find anything to eat meanwhile! 
1,user love love love pot psycology. my friday night treat 
0,user im literally falling asleep at the computer  need bed...need rest...need sleeplt; sleep is a pillar of health
0,thinks her braces should stop cutting her lips! 
0,user me too. i cant stop crying!  savefob
1,"user i'm great, petal  a slight headache with the heat but feeling good. how are you? and your dad?"
1,"user pottering sounds good, glad you had good wonderstuff time, already had plans sadly, hope they do it again! "
0,user oh. you suck. i thought you meant it wasn't him. 
0,user lesley nielson has pulled out of the expo... you prob already knew that 
1,took a tablet before sleeping... medicines do work.. grt relief 
0,"user me too  i have a really hard school, so i'm not gonna be on much because of homework "
0,"got sunburned, despite sunscreen and precautions "
0,"the article i just read made me sad, darnit! "
0,user oh  but i will be ever so sad and you know you need to talk to me atleast once aday!
0,user hey big sis!!!!!!!! i totally kno you busy but i wanna have a convo with u. when you comment me on here i only get a hey 
1,"user if you wanted a followfriday, just ask. that sly flirting is unnecessary. "
0,user i probably won't watch at all 
1,"user thanks,,it will be ok  x"
0,user omg!!!! your barzilian fans love you too dear! is so hard have you so far 
0,user i want to watch that but i don't have that channel! 
1,user thehe braid says sozzle 
1,judt giving ya'll a taste of the ksyn fiyah to come let me kno what you think  http
0,no  it said it could take 3-5 days just to be shipped. hopefully i get it next week.
1,user  hiya kate ty for following me back 
0,oh my god my head hurts so damn bad!  i wanna sleep!
1,user you rock!  thank you so much for that.
0,"user he deffo dont look like user anymore   he needs to get normal hair again, or i might go insane!!!!"
0,my high school principal is no more  the last time i saw him was like to years back.. good soul.. students are gonna miss him 
1,user my sunday amazing  spent time with the family  haha. i miss you so much! how's mary kay going?
1,user kozhi is a nick for a very good friend of mine from college...  he's workin in bombay... in chennai for a week...
1,user it's the weekend 
1,"user i have that app, don't have wifi in my house tho. i saw the hr on tv but thanks. schierholtz!  love that name haha"
1,user l0l that movie looks good.  but yeah part of the reason why i hate florida; rain. 
1,"user after a long day, i'm winding down with a glass of merlot. how are you? "
0,"ooh, it's june! may was worst adsense month in many years. like 300 versus 30 a month last year. i might have to work soon! "
1,user whoo-hoo!! thanks t 
1,user watching  listening to a podcast in the kitchen  lastly the tp btn goes virtually to the case edge.i keep hitting metal on mbp 
1,"user oh i wish iw uz goin sumwhur 2day, btu am on lockdown in assingment town...gotta complete sumn b4 midnite :. enjoy it 4me tho "
1,got back from... thingummy. work. yer. 
1,user lol as did you p you didnt ans probs due to volume of tweets you get so thought would pop it on again  hope not a vr boob?
1,bought elliott's new cd today. i am quite pleased with it 
0,"user very nice. i'm jealous, soggy bacon baps here "
1,not only did my life become complete yesterday making quot;the chegwinquot; laugh - he's now honoured me with a follow!  stick a fork in me...
1,"user ok, ok, looking at it.  .if nsw state gov wants to do it, it's probably a bad idea."
1,movie night with one of the besties 
1,"user team work, team work!! "
0,user ohh - proclaimers here we come? runrig? simple minds? bagpipes 
0,"inaperfectworld, i'd be studying astrophysics. "
0,"user,yea,even if you have nothing to do on a saturday,its not as bad,lol..saturdayhappy..monday "
0,user dont! kingdom isnt on in scotland....i'm extremely miffed   enjoy it though...wish i could watch it with you.
1,user girrl you don't sleep....lol xoxo 
0,user it's mondayness  it's so depressing
1,user you do realize tom fletcher from mcfly just posted basically the same thing!! twins! 
1,user nite to you...don't stay up too late.  
1,user people jumped me 
1,u guna b awrite purty lady  i'm gud today yeh wen i tlk to ppl in no dey say dat jus dippin thru shwn luv
