label,text
1,"take on me, take me on!! love that song "
0,user nope its amazing! i ruined my ipod touch 
1,user hahaha. you sound troubled my friend. the path to greatness requires small steps to begin with. 
1,woohoo fixed my background  what a clever girrl.....x
1,i need an austin powers movie marathon night soon! hahaha  scottydont.
1,i'm loving this right now 
1,user i agree 
1,study study study. psh ya right! reading midnight sun. and waiting for june 22nd to hurry up!  20 days!!!!!
1,watchin i love lucy till i dose off good night love 
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
0,watchin a stupid show  why is nothing intresting on air? where are all the good shows??????
1,user i'm great!  ... what was for breakfast this morning?
0,user ohh.  not like difficult things.    haha.
1,enjoying a mixed berry juice smoothie thingy for lunch 
0,"user i heard!! i think you're in charge of organizing all the teachersroomsrotations, etc "
1,"user not really, for the 2nd sleep of the day, yeah..    satu hari bz bikin koop smlm, x cukup tido the day b4."
0,user aww  that sucks!!
1,user heart ya girl 
0,i wish i could go 
1,user i love history...my favourite subjects in high school.. 
0,double today!! my second job talking about taking them too the pool smh damn i dnt want to 
1,user user user user user user user lol it is the weather that is windy not me 
1,"britains got talent is on  yay, it's been amazing so far.  i'll be happy with anyone winning if i'm honest, just not susan or holly!"
0,the saddest part of this school year is that there are no chicks!!! there are only two transferees. 
0,user iya dong xd haha . omfg aku nangis baca itu  sad and absolutely beautiful lt;3
0,user   cuz i cnt speaks japanesela
0,user and i also think its because you need to have a picture of yourself so  lol x
1,user i'm okay  what's happened today?
1,user oh and its amazing that alex is 100 on board!! 
0,bgt  two grand... is awful   go away please.
1,user a great friday and long weekend for you too!! 
1,user books are heavy. kindle is win 
0,feels getting people to try new things is just as hard as getting them to try the internet used to be  http
1,"user aw, really? enjoy bitch lt;3 im so happy for you "
1,"user i hate them, and i get them a lot :i feel better soon "
0,"user me too, poverty. "
1,everyone sign http just sign it! don't b lazyy  re-tweet
0,user hayela.. aap shadi shuda ho  zongchick ko young generation like me kelye choar do please :p
1,"summer music, gin and sunshine  happiness. mother and dog have sought solitude in the car with the air con..i've got feet propped up! "
1,eating the best raspa that exists! off of center st  lemon lime with cream....mhm
0,"user aww i wish i could help  id start by taking it to your phone company att, us cellular, etc."
0,oh fuck a duck its big jim's birthday i've not got him anything ops 
1,"user it does, but it doesnt have the vocals "
0,user how was your birthday? i totally owe you a drink! 
1,user oh shon! i feel bad for all the people reading this 
1,user http - lovely!  mitch look good! :
0,user what you off the booze surely not 
1,sleepy tabz is heading to bed.  fun night! listened through the next episode of joss'd!
1,"user i was just giving you crap!!!   but, thank you for the followfriday  lol  xoxo"
1,user you'll be fine  does that one have wifi access on the plane?
1,user always a pleasure 
1,"user i just read your blog, the one you just did was awesome. "
1,http just testing twitpic - no cause for alarm 
1,i'm clearly a lakers hater... just fyi 
0,user ouch that's unlucky 
0,slept till 10 woke up all yucky... i had dream about food  which made me hungry and sad cuz we dont have the food dreamt about :'
1,user steals shade morning btw 
1,user get on fb chat 
1,user maccy d'stescooffload the kidsseeing my mancurry n manbeers  how about you? x
0,user lol i know right! what a pain this is 
1,user not that i heard! good pick on a song to wait for though   asot400
1,user the songs are really good tom 
1,i dunno if anyone's noticed but i cut back on starbucks. and i must say i'm verry proud of myself 
1,user thats really nice man 
1,user just voting for david  first day in a new school m that's kinda scary lol! hope u'll make new friends immediately .
0,"user awe, sad day  that's okay."
1,user i might get on in a bit and play cod5 just to change up your friends list 
1,o angel hugs back to you too user o 
1,my newest chickens http  enjoying the evening sunshine 
1,user pain in the arse when you get that many of the same thing tho tweet later 
1,user that is great site us us that still use blogger. 
1,user kinda figured - i actually am pretty good at readingsensing smart ass - having had years of practice of being one myself! 
0,user aw thts no good hun-i'm having the worst day as i'm sick as 
1,user umm ya . very 20 calls is excesive sweetie. btw hello.  waiving
1,user if you like to laugh..have a good time..follow me..its just that simple 
0,user i'm sorry.  i pluck hairrip people's heads when i get pissed.
1,heading to oglebay for graduation 
1,back out to the sun 
0,"user, it's quot;lose an inch in two weeksquot;. if she did that she would be skeletal. "
1,"woop, back over 100 followers "
1,user i know.  i love how we're havin two different convos in two different places. what next ? a diff convo on myspace ? lol
1,user dude. ready to come home. i almost wrecked driving to nola-not ready for that!!!! 
0,user guitar? i do! so badly! cause i write songs but i don't know how to play.. 
1,"user lol. well her sister's completely mental so if either of them is on speed, it's her! "
1,user you're welcome!! i wish you sweet dreams.  lol
0,user dammit!! 
1,"user ah ok, i'll check that out, thanks! "
0,user user i tried absinthe and found it to be most disagreeable. 
0,user  uhh. i wish i had something to talk about.
0,my arms are really itchy from the sun and now they are all red and are burning 
1,user good night!!!  see you tomorrow.
1,user just type dyeleepong on the box with  on the right. thanks so much!  http dont forget to vote evry 20mins! 
0,bored bored bored... lets watch a movie?? but homework 
0,ok i seriously need to stop reading climate doom articlesweb pages now. someone tell me how to take action before i start to cry 
0,"i've still not unpacked from asylum though, took the necessities out but the rest is still sitting there "
0,"trying to update my profile photo amp; background image, but is not going well.  twitter is having another tech heart attack "
1,"hey, are any of my twitter friends from australia? pls give me a shout out.. need to ask something! "
0,user pfft! ill try! over 80 people! 
0,user oh really - sad news mate 
0,this's might be my last tweet. i'm grounded... oh am gon miss reading everybodys' tweet. i knw i'm dissapointing to someone. i'm so sorry 
1,g'nite enamoredsoul. sweet dreams about me  lol
0,user thanks 
0,"this dance station is playing that milkshake song, haven't heard it in years. i'm going to probably be singing it in the morning. "
0,user  your msn sucks misses.  busy tomorrow?
1,followfriday user and be her internet boyfriend so she will leave my snotty british hunny bunny user alone!  
0,user all this talk about fics is reminding me of how far behind i am.  idek if i'm keeping the site open
0,my mom just walked by my room... it's 4am. i must be missing something. my posters scare me 
1,user you need to stop teasing all of us girl. 
0,"i feel unbelievably crappy... i hate exams... i'm stressing myself out whilst still not working hard enough, it doesn't even make sense! "
1,"user ahaha. i just spit out my diet coke. heh.   i wanted to go for the hulk look, but i guess, you know, i can settle for some gumby."
0,user oh my god shut up. use a tissue.  please.
1,prince  1 is 3 ---gt; user have a good sunday full of purple madness may you live to c the dawn   ...  http
0,"this is really sad news  poor families spend 9x more on cigarettes than school. http via user,user"
1,"wow, what a busy place this is today. packed with celebs. yee-hah! "
1,user hi danny  are you guys goin to canada anytime ? my cousin loves ya's and wondered if ya's would be goin there anytime soon x
1,http - this is when user told user that user said hi 
1,"user haha, nope, the number she called from was from her cell "
1,user thank you sweetie. 
1,it always amazes me how easily children communicate with strangers by just smiling. 
1,"user lol.  okay, i'll get an extra supply.  any special thing you like? i'll see if i can find it  what's one more flavor :-d"
1,user that made me smile  thank you!
1,"user dah puas makan angin separuh penang dah smlm, ngan buffet all-you-can-eat durian lagi... "
1,"i didn't have nightmares about rabid zombies  but on the otherhand, i am up at 9am and didn't actually sleep."
1,user hahaha they are 
1,"user yea yea, i did search...looking in the wrong place  but thanks"
0,user lmao im fitna call a jihad on your azz im angry it got the nose and everything 
1,user but you like my scandalous-ness...  he's sitting right there?! haha i feel like a cougar d:
0,user you look gr8 in all the pics! and sorry again  xdo you like mcfly?
1,user i am! im pmsing too. must be in the water.  i bought chocolate and caramel mixed pudding.... heavenly!!
0,loving the sun but too ill to do anything 
1,user i think you're catching coming down w something...better take precaution amp; take the rest of the day off...go get em girl! 
1,user hi angel   thanks for your text !!! that was so nice of you 
1,user aw you will never be faceless to us! 
0,user shit i been txtin you n you never reply 
0,"my stomach feels like a twisted, and burning like sparklers are ignited inside. i think i have heart burn. can't move without hurting. "
1,user matthews cos his knee. i have stars too! 
1,user cool  add me gt;gt;gt; http
0,"user nah i got bare work to do, 3 weeks left and i'm bare behind "
0,user by the time i heard about the midwinter event it was fully booked 
1,user my favorite time to run as well 
0,"user i also hate brisbane transport. i don't feel ignored, more... lonely.  wahh."
1,user ok thats good 
0,"http - and a piece of my boots goes down for the count  skull zipper, you will be missed  and just replaced by a ..."
0,"user please  brb, crying and eating a gallon of ice cream."
1,user ooh new blog!  reads
1,user lucky you! those guys rock! 
1,user not really good... okay. what about you? 
1,user have fun!! 
0,"user  ah, that's not cool. sorry babe. well the weeks fly by so quickly, before you know it, it'll be weekend again"
0,achoo sneezes coughs acho. i have a bad cold.  : meepzz.
0,okay one of my ears popped so now i know what everything sounds like and everything is reall loud 
1,user i love to see my friend grow!! 
1,user sounds blissful! 2.30sm pah no problem! i can do late nights! ; hope you get organised in time! 
0,aw these prams r givin me a headache man  lol .... .... .... hateperez
1,from my homie to my only number 1 
1,musicmonday: playlist: 80s music. now playing: metallica - fade to black 
1,user :p punches fish 
0,my puppy is sick 
0,user your pics are clearer amp; better than mine. they are all grainy amp; have arms in the way. i'm short!  sucks
1,i'll be back this 10:30pm. 
0,user yea. sus. 
1,evening jamming!!! 3rd measurement in c - saosin!! kool! 
0,i did it on purpose. sorry  http
1,user agreed like whoa  my wknd was really good; saw tons of friends from ucsb amp;amp; my best friend from the bay area. life is lookin up
0,user sorry you're having a bad night sissy. 
1,user  smiling   thank you...........
1,"user no baby yet? omg. omg. god, will you please provide mother and baby with some relief. at your will, of course. love, mimi "
1,"user user you can still find jets stuff all over the place. it's not a resurrection, it never died! "
1,user happy birthday!  
1,user user coldplay! 
0,"user also, that sucks so bad  i wish i could help"
0,"am cold, forgot my coat.they didn't really need me on this race; i could have stayed in bed and gone straight to marown race instead "
1,"user hey sweetie, just to say... quot;those who mind don't matter, and those who matter don't mindquot; .   "
1,"gutted at the haters, these boys are the best  jonaswebcast"
0,user i hope it gets sorted for ya soon! yeah spoke to mum last night amp; she didnt mention snow so musnt hav  i can't be arsed being  wk
1,user i have eastern orthodox teachers 
0,"user urgh, work? thats no fun "
1,"oh well, i love playing guitar and i can't wait for my new guitar "
1,"user quarantine party  voyage! new look, new night! i will have the flier up soon amp; send you all the info!!  better come out!"
1,user having a corona and listening to cafe del mar.. 
1,user you're an icon now.  it's very difficult to achieve the heights of quot;mcquot;status.  congratulations 
1,thanks donna!  user
0,user i dont know...but i feel so bad for her!! 
1,user haha!  yes!  how good would that be? 
0,i guess i will start packing now  no.. i don't want to go...
1,done studying finally!  time to chill until i go to bed ;
1,"i am happy again.  big thanks to user and user, hugs, kisses and much love to you both.  lt;3"
0,user - woohoo! you're back! i had no idea there was a twitter quota  not cool  all.
1,"user heading to bed hun. if i don't talk to you tomorrow, have fun on your way to the show. thanks for the tunes! "
1,user just finished a partial upgrade 
0,user i know  i miss it
1,"user aaww from wales to london, just for shopping and drinks? :-p lol oh btw can you follow me back if you dont mind pls ?  thanks"
0,user i've seen some very good stories be abandoned 
1,user did you watch up! yet? 
1,user happy echelon day!!  i'm so proud to be echelon and i'll be an echelon for ever and ever!! i promise you guys!!
1,user yep. ironic race for ferrari. this season will be more interesting next race though 
1,user not too bad. i have high hopes for the week ahead 
1,user okay. wasn't sure how it worked. i think they had the option of a 9-month or a 12-month schedule at wife's school system. 
1,show 147 in pre-pre production ....... a bit behind 
0,user it totes ruined my lobster lunch yesterday. i didn't eat any of it and brought it all home 
0,just got home. i'm exhausted amp; not feeling well. 
0,"no..., drop by 1  33. sulumits-retsambew.biz"
1,user   he usually is.. what season is it
1,user ohh.. then its cool 
0,user shame about your job  have you thought about working for yourself?  there's big money to be paid http
0,weekend over too quickly for me 
1,done moving...now time to reap the benefits of my labor  btw good numbers today from tmac! 1.3 mil coh....
1,"user how is going the trip, demi? hope you have a great time in s.a., mainly in brazil  i won't be able to see you even if i want to,"
1,http - user found the sign hilarious although really necessary i guess 
1,user i go to bay area fellowship on the island.. and i go to the main one off of weber. 
1,user yell at me i can take it! 
0,still no phone  i'm about to start blowin up the ups guy's cell lol
1,user good morning to you. 
1,user true -- i was more though referring to just the phishers and scammers out there 
1,user that's whassup!  lol  public jet! 
1,are you sure he's the real tom user ? 
1,"user i'd consider enrolling in your class as you're very passionate about teaching. if only it wasn't in california, dan "
0,"user i mean, i'd like to do nothing at this time. but i have many things to do. "
0,okay. heading to the theater for creepy-leecher-stalker kid's date. :s anyone gonna call search-and-rescue if i don't tweet? please? 
0,i lost paige on the phone. 
0,user i am lost. please help me find a good home. 
1,user what console port? i play it on pc. i am such a sims geek. i watched the sims evolve 
0,damn! that will teach me not to update itunes when it asked! now i have to wait for that to install before i can get iphone os3! 
0,shoe hunting was very tiring...still haven't found a shoe. 
0,i just drank tea without eating and now i feel sick too  this has not been my week.
0,"user i love her even more than 90's lil kim i think. actually, too far. sorry kim "
0,user raining in karachi? :o lahore needs those clouds too 
0,"i went to bed at 4am and i swear every weekend my parents barge into my room, turn on the light and wake me up. its only 9 "
0,user i know all them.  ask them when you come to the chi boo
1,"user yes, good idea!! forgot about apple people will be on dpi "
0,i can't find the disc 
0,"user  oh, can i search for you on facebook?"
0,doing maths  i would enjoy it if the jonas brothers came out of my poster and encouraged me with my trigonmetry
1,goodmorning lt;3 lol... i got no life 
0,aww bless user has major hayfever  sneeze
0,"user  no joke, you dont get to be selfish when you have 8 kids, work this ish out for their sake "
0,user and i'll have to look at them later  sadtimes i'm going out to revise!
1,user looking for a new sms sending solution? http get 6 free sms with every itagg! 
1,"user thats nice, im in obriens coffee shop sending emails and paying my catering "
0,"user thats good then, clean air to breath! no book to read? "
1,user hugs i'm so sad about that.    i hope he feels better soon - will make mommy feel better too.  
1,"user oh god. i hate harry potter. i liked it when i was a little kid, but now i dont anymore "
0,nadal won't be on wimbledon....no bawl   
0,guess who just remembered that her bank card is in her scrub top pocket from last night? damn damn damn! haste makes waste 
0,it's officially been 23 hours since i last watched chuck. that's the longest period i've gone without it for 67 days 
1,user never got it and never will factorising aswell lool ... ratio is the easiest  ohh yh and so glad finished english too
1,user true! i dont think ive seen a yellow orchid before 
0,user why 
0,user sounds like you caught it during the flight..  get well soon! lots of honey amp; lemon drinks!
0,so freaking hot! i  dont wanna go manz. being forced. 
0,user soccer teams? i only get network tv. 
1,"user hi, i just want to ask, is cody gonna kiss you and yall be a couple? cuz it so cute. repp plz "
1,user stones gear has no place in the gym. 
1,gmorning tweethearts!  beautiful day today but bad stomach early morning. its okay. im good. how are you all?
1,"police  to protect amp; serve, or history takers and csi's, choice hoa  help insideedition"
1,user oh and good morning to you as well 
0,user yes  sans lock
0,"i love learning new words, but by the time i've put the dictionary away, i've usually forgotten the fucking thing "
1,user wahan australia main kya kar raha hain thu??? koi peet dega thumhe aur radha phir akeli ho jayegi 
0,user oh that's terrible  big hugs x
1,user good.. i'm out now. first one done in the lab 
0,welp im off to grab something to drink bc what i want isnt here 
0,"user user bit of new scientist, this weeks an last weeks, and watership down "
1,"user 5 of us for pm  you me anoop, his wife and mindtree right ?"
1,"user  a flower started to grow, it started to show its beauty and glory. it made the other fowers jealous. this flower was diana"
1,met user tonight! what a sweet heart! so glad i never forget a face  it was a pleasure.
1,user haha just some life decisions 
1,"yay  tuna mayo, cheese and lettuce pannini. i made it all by myself and everything!"
1,user lol. so beteavon for her 
1,user shall we be forced to listen to metal emo nonsense? triffeh! 
1,user mine did did you try to refresh the page?  xx
1,user youll have your best vacations here 
0,user lol no i can't really sing   this is a pc mic.  i use it for skype.  my old one broke and i can't get this new one working
0,"wtf. laid down to take a nap at 6:30..next thing i know, it's midnight. amp; now i'm awake. almost 12 hrs of sleep. missed the party "
0,user i want a turkey to wander through my yard...wait no i don't some hunter would try to make himher lunch 
0,bummer. was going to kamirori finally! w user but hairstylist was hitching with me  i miss kamirori.
1,user a pic for what?  i'm feeling too lazy to go back and read all the posts 
0,user  know what you mean :9 i let it slip so bad! i need a vaccuum too 
0,"bit worried bout my friend, her bloke just dumped her "
0,i wish my headache would go away 
0,user miles from you   i'm in essex so give me plenty of warning so i can arrive in time to get at least one of those free beers.
0,"user well--so is ours.  i put her down on the floor today, and she kept her legs rigid so she could stand "
0,"at school, bah it sucks. i wish it was half time again "
0,i wish the cute guys that stay at my hotel didnt think me either scary or plain  it's kinda depressing :p
1,"user well, drinkdakota cassidy bookdeadening the pain "
1,"user the pups are so cute! yes, getting the pool was a good idea until the pen arrives. "
0,"what a lovely way to be woken up, but you're mum screaming at you telling to put boxes in the loft, i am tired "
0,user omg you've never seen 'the ring' its a creppy ass movie 
1,user yep! how well you know me gonna go thorough my script to make it somewhere near good! 
1,user hey want some chai 
1,is still watching gossip girl 
1,my apologies to my jersey friends for blaming my bug bites on their state 
1,user so far so good...cloudy but that's just the way it is in new england! 
1,user user you two have fun!!!  amp; think of me acha!!! 
1,"user good for you, girl! "
0,"user i haven't tried any of the euristocrats lipsticks, sorry   it's probably closer to meltdown than the other 2"
1,"user what about, quot;limes, bedtimes and failed rhymesquot; "
0,morning tweeps i don't like monday one bit! 
0,"user yeah, it sure seems that way  do betta!"
1,"user i love this, thank you, have you seen this one?  http  "
1,user did you know there is a guy on here called quot;ramdildoquot; i shait ya not man lmfao 
1,user oh if you haven't seen them you must!!! sounds like you've had a fab day?!  x
0,"user a thrill of anticipation here,still not seen  well congrating for a night show wont do,think thats stupid.but will enjoy w.y."
1,user oh ok cool....going to check.  thanks.
1,user lo que soy  dm - direct message. hahah he asked me who you were.
0,i wish i had that love 
1,yay powers back 
1,when i blink : ? but now going to sleep goodnight and god bless  lt;3
0,"user i know, i know "
0,user hahah dont think so 
0,juice is back sorry i had a moment but i'm good. i love my bff-ee he makes everything better... rip kendal....lt; still miss my brother 
0,help!!! i think user is crazy funny and can't give him favrd stars  please help me get him unblocked from favrd so i can star him 
1,user really bad weather over there? it's surprisingly sunny here 
0,user i wish i could call the number! but i live in holland 
0,user sure i'm in pain i can feel it in my arms 
0,"wow, that film made me really sad "
1,user yes very wise!  very tempting when they have a long ladder though!
1,user we can go out for shiny things and shoes if you insist  
0,i have my mother's problems. varicose veins and cellulite. i can't wear shorts anymore. 
0,...wat to wear!? i don't even know wat i'm doing today 
1,user thank you stephen 
1,user it's probably quot;the dope showquot;. 
1,"today was fun  hung out with jamie, went to the maine's meet amp; greet, and went to my brother's show. i definitely need to go to bed"
1,"user yeah..she's so cool.  told her i was going to gay pride parade next month, she said it sound fun...she loves gay boys too "
1,yay get to leave work early today  
0,"suppose, i better get up now! "
1,"user you're a fine looking set of neighbours, i must say! lots of compliments have been showered upon your header graphic too "
0,user aww!  not good! your media group has turned the heating up and its stuffy! iv been for a wander! haha!
1,user i think tweeting in all caps is obnoxious and so are the celebrities doing it.  i'm quite happy with my 'normal' friends 
0,"user cough seems to be getting better slowly, but really been getting me down "
0,is wishing she could be in st louis for teh user signing for skin trade. i want my book so bad but have to wait until tomorrow. 
1,"http hey!  i can send you my photos if you wish. tell me more about your life... i can send you my pics, tell me  ..."
0,i cant seem to get my pic to download on here 
0,"user i hope i can do it,i'm determined,can't let myself down again "
1,has a new twitter background and layout!! 
1,"user thanks, evy! this has been much more fulfilling than just doing live updates for 6-7 weeks. "
1,"user why would i want to be a quot;fresh lead?quot; that's like wearing a t-shirt that says quot;i want to buyquot; might be truth, but who would? "
1,"user haha, if you need someone to talk to about it i'm here! yeah same, getting some new ink next week hopefully "
0,"i cant believe im actually stressing over exams  math is so complicated, it makes me want to cry."
1,user   what's the news on the dollhouse front?  am i saying goodbye forever next friday?  d:
1,"user well, good that twitter grew an extra couple of brain cells.  and you're metafictional, too."
0,user i know sucky eh....  least we have alcohol gel practically coming out of our ears here!
1,user i love you savannah!  please please please come to australia soon please!!!! we lt;3 you here you rock!!
1,user congrats!!!  where you gonna work?
1,"user - i'm happy that worked out. wish it could've been me, but happy to share the love. "
1,teaser for tomorrow's post---pic of my wedding dress!  and me in it!
1,user sure thing 
0,user aww yea i have a long day at work tomorrow too 
0,user im not going now. transport is wayy expensive. organisers don't allow camping amp; no hotel for after 
1,"in case you missed it earlier, quot;never say diequot; can be found at- http "
0,"user sad day,indeed  x"
1,user...are you still there? 
1,"user lookin' to be tied to railroad tracks, young lady? "
1,user thank you liz 
1,user yeah! go for kris! pray for him! i want it to be jaw-dropping! i got to go kewlicie! had a nice time!! 
1,user aww eric must look so cute!! twitpic please!  love you
1,"alright yall, trying to get with it and wake up extra early to get a good workout in! who's with me???  night twitter tweeps!"
0,"user and, yes. i lt;3 mac, if only it weren't so expensive "
1,"user ahahaha you didn't get me, fail "
0,user well i've only seen the list on the official site...no abs this time around..boo   but it sounds like a kick ass show!
1,"user i'm watching the cellcast! it sounds awesome. aww, and it's so nice hearing support for your brother.  "
0,finally home. got a tummy ache 
0,user aww darn it i missed you again  have a great day tomorrow and hope to see you soon xox
1,user it was my pleasure to share it 
1,user goodnite just one tim tam for you before you go to bed  bunny hands miss grey to tim tams  
1,user nufin  bout to go sleep.
1,finally finished my internship stuff 
1,"user doing well thanks, working  looking after the wee man part time, going well so far "
1,user i'm thinking thats a better way to go.  thanks  specialpeople ff
0,user  i miss him already waa how are you? and thanks.
1,"user take a posh and erudite book and read it while eating, nodding occasionally.  seriously ups the cred points. "
1,"user, i called her say now "
0,dude i wanna go to taylor swift's concert 
1,"user ps - if you want to follow me even if temporarily, i'll dm you my contact info at work fyi. happy to help ifwhen i can.  dj"
0,user yeah  your on your holidays arent you? when you back again ? x
1,user so far everybody look good !  1 more momma goat to kid this month!  hope she has them this week!!  
1,user whoo yay cj  hoodwink was a blast! met some mad cool people today- watching badfish now!  mrs.cjbaranlt;3
1,new clandestine  birthday in 16 days.
1,user can't wait! 
1,user lol. but wouldn't our voices be heard best if we get that license and prefix that title before our names? 
1,user i go to crunch gym  i've never been to david barton's.
1,user lmao! the jonas brothers performed at boozle in 07 
1,user yohan was so cute!  oh i mean gorgeous.
0,user i wanted to but i didn't  i was going to take a picture but my camera broke and my cellphone didn't have charge to take a pic
1,user user thanks for the follow! 
0,"user i've been good, seem to be busy lately though "
1,"i wish i had more virtual memory for my myspace page, please sir can i have some more    http"
1,listening to sean paul. 
1,user that is fucking amazing. 
0,aw man. i think my brother's watching tv.  he'll never let me watch..
1,user ah okay then. 
1,"... loves next to normal. really, i do. got money in the bank and is going home to buy some partial eclipse tickets! "
1,holy cow!!! 139001 updates!! 
1,hooray... move up by 1  33. thewhitehatter.com
1,user well what to do...i have friends from all walks of life...i don't discriminate based on intelligence or evolutionary status 
0,user  i have not been on aim all day. or 3 days actually. sorry i can't help buddy.
0,got to go and fill in some form things for college  watch this while i'm gone: http
1,user dose up on drugs 
1,user lolz...gurl...iono...we jus talk ish on here after a certain hour tad  you shud answer 1...if you aint shy
1,user yah gotta love the mia!! 
0,"http - after my first swimming thingy in the sea last week  pretty cold, yea "
1,user it is a bit weird lol  your funny
0,so tired from my middle of the upset. 
0,"i wish i could go out 2night. im so depressed,man its killing me   amp; i got too much on my mind."
1,user l0l there you go !! perfect word. 
1,"user  i can imagine that  i'm doing good, thanks."
1,"today i received a package from user. it was awesome, and demonstrates not only her loveliness, but also her keen mind. "
1,user hey there 
0,user haha g2g to sleep now  my cus said so ttyl love ya!! good noght god bless!!
1,"user what's brown and sticky? a stick! lame, i know "
1,"user i also wish you were a zookeeper. fuck, let's face it, you kind of are  i cannot wait to see you both like cannot wait lol"
0,user hey girl wassup i be missing you on twitter 
1,listening to pussycat dolls - i hate this part lala 
0,finally home.. i'm so tired  and i have an apparently broken knee.. hello crutches for to weeks amp; then i see if i need surgery :
1,user twitter for me is being effing gay..! grr.  but i'm glad the show was awesome!  
1,hey guys im online. 
0,user too cute joe it 5am i am up with my nephew he is the about the same age as griffin he teething and can't sleep  got up at 3
1,user  love the soundtrack of that movie.
1,gonna go eat lunch now. yummy veg soup and crusty bread 
1,user sounds like a plan to mee! 
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
1,"user hey, thnx for following me  ..........btw um a lipgloss addict much much better than lipsticks.........it g.l.o.w.s"
0,"user im failing  me and technology are at war! it doesnt like me, i dont like it lol. enjoy the morning "
0,nala is mad at me for putting the natural flea and tick medicine on her.      http
0,user that is so sad  ppl need to pay more attention.
0,can we start over?  asdfghjkl
0,user lol!!!! no!!! it was supposed to be me! ive been replaced  lol!!
1,user heylo 
0,"morning all, dull day in glasgow   nearly finished reading quot;the hostquot;...so placed an order for quot;the girl with the dragon tattooquot;."
1,user i wonder which one???? uhm lol that b nice to know 
0,"today's weather has been quite unstable the whole afternoon, i gotta admit. "
0,i almost cried again! when they started showing videos of all the 09 graduates  lol
1,user wil check it out. i hate mosquitos because they really make me swel up with bumps. bastards diebloodsuckersdiedie 
0,".user the true power is held by the mullahs...until iranians decide they're fed up with fixed electionstheocracy, no change. "
0,"user not my ex-wife, that's sean's mom.  brendons mom is a long story.  "
1,user i'm doing really well! how are you doing? 
1,"user i like the halterneck, but i cant see the neckline of the other very well. would have to see them both on "
1,i love the feeling of laying in your bed for the first time when you're extemely tired. it's like heaven  goodnight!
0,"user wth she's so mean, you didnt'd do anything that bad "
1,user i used to have them too but i wanted hq  i have both of the movies in dvd quality though
1,"user just spotted an opt out message from spymaster, please click on the link cos i cannot figure out how to get rid of someone "
0,user you seem like your in a bad mood 
1,user why yes i do 
1,i dont think i will ever get sick of this movie.  
0,feeling pretty rough amp; very very tired. boo to that 
1,tweet testing 1.2.3 tweet testing 1.2.3  it works....
1,user's tweetup at 21st amendment with user and user!  http
0,"user oh thanks, how kind of you "
1,"user what i do to stay up is a take a cold shower, sound crazy but if you only got 5 hours it works "
0,user could you get a day pass? or even volunteer ? but i heard it was soldout in record time as well 
0,user i never saw in too deep! 
1,".user no prob. im here for you. you know, sometimes  eventually"
0,user aww! so you won't go on jurassic park with me?  hehe
1,"just watched the apprentice , going to have  some breakfast and a shower now. "
1,ok.. loving quot;herequot; and quot;hey valentinaquot; on the new prince albums.. 
1,user why limit your story to 140 ch. tell all what is annoying you at w.iamsoannoyed.com 
1,user but i told her i wanted to be a geographer so im in the good books.what do you think of her?? 
0,at bat mitzvah lessons waiting for my turn  i hate this its so boring
0,user yep we survived. well i just about did. lost my sunglasses somewhere  matt had to go home but i went down to the beach after
0,yawn why am i awake at this time.... 
0,"user wave i'm well tyhanks, have missed being around "
1,user welcome to twitter!  almost that time of the year when you guys come to newcastle and the rest of the uk ;
1,"user cool, just shoot me your q's and i'll help if i can.  "
0,"user that sucks!  tomorrow i'm on until 6, next saturday i'm 4-9, and i don't know about next sunday yet. every other day i'm 5-9."
0,getting ready to leave to sf airport  see you guys in a month!
0,"user its just so wierd seeing ronnie wood up there instead of jf, i know its a charity thing and that but still "
1,user i've been busy all weekend prob take half day today 
0,"baby scratched me... it was deep, i even had to put a bandage on it.  it hurts. "
0,user not now sis im out of it  imma drag you when i get to atlanta tho :letsgo:
1,user i think it's coming next week 
1,user lmao she hit a damn person and told you it was a squirrel lmao you sure that youre not part of a hit and run right now? 
1,user do you ever cross the border? 
1,user i love the nanny 
0,user what is wrong with people? ugh! 
1,user the song is amazing! i can't wait to hear the rest of the album 
1,"user haha they were a little strange esp andy partridge. haha you've started me off now, just fancy diggin some of their stuff out. "
1,user a.f.i also does jack the ripper 
0,"i still feel like partly to blame, ugh i wish i had 50 on hand "
1,watching spongebob  krabs vs. plankton... eating brownies...
1,is in blessed diana of saxony.  http
0,i have such a long day tomm: i have graduation practice then i have to get my hair and nails done 
1,yawn. just woke up from my power nap. hahaha 
1,user have fun w your girls holly!  p.s do you like my background? 
1,user voted for ya! 
0,i hate last-minute doings! 
1,user how did the concert go?? did you take pix? lr is on twt'r now 
1,"i could watch this over and over again. in fact, i have.  http"
0,user are white too and all over it are black... but in the end this lil lil hairs are altough away 
1,user what kind of work do you do exactly?  that's soo sweet you get behind the scenes access!
0,or is it eskimo? haha  i fail
0,user hiya which model of vaio you got? is it the fw? i really want the fw!! it's so gorgeous!! ggr 
0,user what's wrong!? 
1,going to sleep now. hopefully today will be a better day than yesterday was. have a happy sunday twitter 
1,"user goodnight, jay! god, i saw alot of audis on the road today! lol "
0, am suddenly v. v. sad and tired. : also - can anyone think of great hero anthems? counterpart to heroine's: http
0,i dont feel like cooking but if not my salmon is gonna go bad 
